sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;durP2;21851
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;P1;17433.94
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;ratioP1;19.85
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:36.115827+00:00;durP1;5955921
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;P2;30.51
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;ratioP2;0.06
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;durP2;17252
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;P1;21142.75
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;ratioP1;21.91
3;SDS011;6;-1.259;36.799;2017-08-03T04:58:52.085904+00:00;durP1;6573537
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;P2;98.47
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;ratioP2;0.19
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;durP2;56528
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;P1;12194.53
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;ratioP1;16.27
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:08.164003+00:00;durP1;4881438
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;P2;185.49
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;ratioP2;0.36
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;durP2;106908
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;P1;20061.35
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;ratioP1;21.34
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:24.154879+00:00;durP1;6402722
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:40.058210+00:00;P2;47.67
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:40.058210+00:00;ratioP2;0.09
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:40.058210+00:00;durP2;27164
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:40.058210+00:00;P1;19486.46
3;SDS011;6;-1.259;36.799;2017-08-03T04:59:40.058210+00:00;ratioP1;21.03
