timestamp,wind speed
"2023-12-03",2.7116
"2023-12-04",2.874
"2023-12-05",2.2759
"2023-12-06",1.9519
"2023-12-07",1.9457
"2023-12-08",2.3401
"2023-12-09",1.7827
"2023-12-10",2.6942
"2023-12-11",2.874
"2023-12-12",2.1876
"2023-12-13",1.44
"2023-12-14",1.5983
"2023-12-15",2.3349
"2023-12-16",3.0115
"2023-12-17",3.0927
"2023-12-18",2.7716
"2023-12-19",2.0227
"2023-12-20",2.0438
"2023-12-21",2.9539
"2023-12-22",3.1004
"2023-12-23",2.5505
"2023-12-24",2.587
"2023-12-25",2.7278
"2023-12-26",3.5221
"2023-12-27",3.1425
"2023-12-28",1.9706
"2023-12-29",2.0088
"2023-12-30",2.8402
"2023-12-31",1.7468
"2024-01-01",1.7833
"2024-01-02",1.9263
"2024-01-03",1.5493
"2024-01-04",1.6169
"2024-01-05",0.38
"2024-01-06",1.3728
"2024-01-07",1.8259
"2024-01-08",2.4457
"2024-01-09",2.5905
"2024-01-10",1.0507
"2024-01-11",0.7575
"2024-01-12",0.3345
"2024-01-13",0.7602
"2024-01-14",1.1083
"2024-01-15",1.9343
"2024-01-16",1.5111
"2024-01-17",1.2275
"2024-01-18",0.8242
"2024-01-19",0.3368
"2024-01-20",0.8713
"2024-01-21",1.4686
"2024-01-22",1.9965
"2024-01-23",2.0189
"2024-01-24",1.692
"2024-01-25",1.4532
"2024-01-26",2.0796
"2024-01-27",2.4612
"2024-01-28",2.9401
"2024-01-29",2.6584
"2024-01-30",2.5069
"2024-01-31",2.7547
"2024-02-01",2.6663
"2024-02-02",2.0783
"2024-02-03",2.5368
"2024-02-04",3.179
"2024-02-05",2.9151
"2024-02-06",2.394
"2024-02-07",2.6243
"2024-02-08",2.4951
"2024-02-09",2.7387
"2024-02-10",2.8825
"2024-02-11",2.5689
"2024-02-12",2.3483
"2024-02-13",2.5508
"2024-02-14",3.1629
"2024-02-15",2.7485
"2024-02-16",3.0751
"2024-02-17",2.7721
"2024-02-18",1.9482
"2024-02-19",1.8289
"2024-02-20",2.6721
"2024-02-21",3.6239
"2024-02-22",4.225
"2024-02-23",3.675
"2024-02-24",1.9615
"2024-02-25",1.8861
"2024-02-26",0.2601
"2024-02-27",0.2222
"2024-02-28",0.4194
"2024-02-29",1.2869
"2024-03-01",2.165
"2024-03-02",2.6645
"2024-03-03",2.1399
"2024-03-04",1.6195
"2024-03-05",3.0949
"2024-03-06",2.6689
"2024-03-07",2.0198
"2024-03-08",2.0864
"2024-03-09",2.6383
"2024-03-10",3.2356
"2024-03-11",3.6647
"2024-03-12",2.7767
"2024-03-13",2.9361
"2024-03-14",3.3359
"2024-03-15",3.2414
"2024-03-16",2.3932
"2024-03-17",2.2987
"2024-03-18",2.7257
"2024-03-19",3.0064
"2024-03-20",3.2824
"2024-03-21",2.7565
"2024-03-22",2.5116
"2024-03-23",2.2771
"2024-03-24",1.5151
"2024-03-25",1.2684
"2024-03-26",2.895
"2024-03-27",2.9164
"2024-03-28",2.9922
"2024-03-29",2.7867
"2024-03-30",2.7915
"2024-03-31",2.9348
